user_id,campaign_id,click_time,ad_impressions,ad_clicks,ad_spend,engagement_duration
55,77,2023-12-20,99,3,5.53,0
79,91,2023-09-29,109,5,9.13,3
421,45,2023-07-29,118,4,9.35,44
228,95,2023-11-17,116,5,14.12,1
474,88,2023-03-20,108,5,14.42,21
412,65,2023-07-06,101,4,2.03,41
378,6,2023-03-29,104,4,10.11,3
44,46,2023-06-14,91,2,2.91,40
370,84,2023-12-03,101,6,6.18,56
112,72,2023-05-06,109,3,2.13,4
441,3,2023-12-11,105,6,3.47,2
255,59,2023-06-24,106,4,3.66,7
448,41,2023-10-09,97,4,10.97,10
72,12,2023-03-23,89,4,9.82,40
198,24,2023-08-02,90,7,7.49,60
134,28,2023-11-07,101,3,6.54,25
190,51,2023-09-02,99,6,10.5,46
329,66,2023-05-17,93,1,2.59,0
148,96,2023-07-22,124,7,16.19,12
2,58,2023-10-15,96,6,11.84,13
313,100,2023-01-12,97,4,11.9,9
426,62,2023-06-25,105,5,3.55,36
43,86,2023-10-16,105,5,13.4,1
357,73,2023-02-21,119,9,23.88,2
311,65,2023-02-03,109,2,5.7,10
234,62,2023-07-11,89,5,3.24,4
190,9,2023-03-20,122,7,7.15,8
294,87,,98,0,0.0,0
142,39,2023-02-19,110,5,4.31,2
407,40,2023-11-06,116,7,11.48,45
400,22,2023-06-23,90,4,4.45,18
106,87,2023-02-21,101,5,4.28,11
220,36,2023-11-14,95,1,1.2,12
278,23,2023-09-24,94,6,3.72,16
389,87,2023-05-06,92,5,5.33,4
265,100,2023-11-26,98,8,10.68,16
173,85,2023-10-20,109,7,6.67,26
244,35,2023-08-14,108,2,4.68,6
228,56,2023-06-29,113,6,8.32,1
195,100,2023-06-13,95,4,9.66,33
299,5,2023-09-04,105,11,13.93,39
10,47,2023-06-16,101,3,4.15,3
156,93,2023-11-10,115,4,7.66,38
135,84,2023-12-29,119,8,23.33,25
108,82,2023-06-06,105,4,11.17,17
114,99,2023-08-10,100,8,18.02,1
275,61,2023-12-03,103,5,14.19,56
253,14,2023-06-22,101,2,4.16,3
441,53,2023-10-16,105,5,2.69,50
90,19,2023-01-02,101,6,13.12,4
425,75,2023-05-17,104,7,19.98,3
394,79,2023-01-28,95,6,8.17,6
250,52,2023-12-22,85,3,7.47,22
124,39,2023-02-27,100,8,22.16,70
178,27,2023-07-04,96,7,19.71,56
304,60,2023-08-27,108,4,4.41,3
64,7,2023-12-06,107,4,2.06,55
25,15,2023-03-05,98,6,4.86,11
487,43,2023-11-26,105,4,3.77,6
130,60,2023-08-21,109,7,18.72,17
440,30,2023-05-28,94,3,5.58,0
315,34,,101,0,0.0,0
340,10,2023-12-04,99,7,12.32,22
135,89,2023-10-02,110,4,8.75,20
248,18,2023-03-30,112,4,10.8,51
181,47,2023-08-28,85,4,6.02,24
493,65,2023-06-22,87,1,1.95,1
206,33,2023-02-23,105,14,37.18,28
115,44,2023-05-19,101,6,9.34,3
332,94,2023-11-21,105,4,11.07,1
250,40,2023-02-18,100,8,15.2,6
202,69,2023-06-18,120,5,5.96,1
449,84,2023-07-11,90,2,1.65,2
240,28,2023-11-14,97,8,9.15,100
341,41,2023-03-19,93,3,2.08,2
122,19,2023-10-02,95,3,2.76,22
188,48,2023-06-28,89,4,9.58,11
283,3,2023-12-12,115,7,6.36,74
384,75,2023-06-26,98,4,7.89,39
249,96,2023-11-03,88,6,6.42,70
155,63,2023-07-05,101,1,2.41,9
476,65,2023-02-20,92,8,17.12,7
335,53,2023-07-26,98,5,7.59,4
23,20,2023-09-29,107,6,12.0,24
396,34,2023-11-18,92,5,7.55,1
328,16,2023-04-10,95,6,10.7,80
211,22,2023-05-03,108,3,3.16,2
110,95,2023-12-02,98,6,4.44,20
403,82,2023-06-04,99,4,6.76,14
228,1,2023-06-03,103,9,12.12,101
10,60,2023-02-22,110,5,13.37,16
129,52,2023-10-31,105,8,8.36,148
500,57,2023-11-21,128,7,4.32,6
367,13,2023-05-11,102,5,11.31,39
374,64,2023-12-09,89,5,3.97,6
303,63,2023-12-22,98,3,2.87,19
126,38,2023-03-05,95,2,1.89,0
285,45,2023-06-13,109,5,10.21,11
293,44,2023-01-22,89,4,11.45,20
266,92,2023-04-21,109,7,20.7,37
256,37,2023-07-10,97,4,6.26,21
366,99,2023-07-26,95,4,10.56,7
19,16,2023-08-25,103,4,3.31,2
14,25,2023-11-08,98,4,10.63,30
423,50,2023-02-21,102,2,4.05,1
10,10,2023-08-24,99,4,10.3,5
179,79,2023-12-14,101,5,2.92,29
16,85,2023-01-21,93,4,7.59,7
389,14,2023-08-13,86,5,13.58,2
384,5,2023-07-16,91,7,11.28,90
236,74,2023-11-27,99,9,12.04,46
139,74,2023-01-18,105,5,13.19,73
251,70,2023-08-10,104,5,7.76,7
359,77,2023-04-02,109,7,8.22,81
484,68,2023-06-10,92,2,3.7,1
161,88,2023-02-20,95,7,16.93,16
204,91,2023-03-21,102,6,8.21,7
57,96,2023-07-06,102,6,5.81,24
297,100,2023-05-02,97,3,3.83,2
341,71,2023-10-27,109,5,8.11,5
218,57,2023-07-25,97,3,6.29,0
347,32,2023-06-30,90,5,5.82,28
102,55,2023-09-07,99,4,11.84,26
123,48,2023-12-11,92,6,8.82,2
408,46,2023-12-27,97,5,12.13,9
270,77,2023-07-28,104,2,4.54,12
24,63,2023-01-30,109,5,5.5,9
233,17,2023-03-10,112,5,14.9,45
274,69,2023-04-20,99,2,3.32,4
139,100,2023-02-13,106,7,10.79,22
496,28,2023-04-29,90,4,10.43,5
411,45,2023-02-24,84,9,19.06,42
386,25,2023-11-10,98,4,3.49,6
4,10,2023-05-20,100,7,3.7,13
98,7,2023-11-06,100,5,6.19,10
240,40,2023-03-26,95,3,5.1,4
253,82,2023-06-08,84,4,4.57,5
500,79,2023-04-27,103,4,6.72,28
222,52,2023-12-11,106,4,9.23,3
473,29,2023-06-10,90,3,3.93,11
246,92,2023-10-18,108,8,6.13,56
212,57,2023-02-02,101,4,6.82,34
487,89,2023-05-18,111,8,17.65,21
267,3,2023-04-11,131,6,7.6,82
361,99,2023-12-08,85,5,4.8,4
6,86,2023-01-27,77,5,14.3,57
469,59,2023-12-11,96,7,17.72,2
370,30,2023-07-06,107,5,7.41,26
397,81,2023-08-12,99,4,3.58,15
432,47,2023-10-15,100,2,5.57,13
417,20,2023-07-19,87,5,6.77,9
423,4,2023-09-20,111,6,11.06,9
90,44,2023-04-03,95,4,9.84,39
486,86,2023-08-01,82,5,7.93,21
122,94,2023-08-30,89,5,10.03,3
415,76,2023-05-16,91,3,5.73,22
363,100,2023-02-04,95,4,9.6,13
73,65,2023-09-25,102,6,10.91,18
200,55,2023-10-26,87,8,7.73,12
54,12,2023-03-06,103,7,18.02,133
345,17,2023-04-11,79,7,11.68,71
408,22,2023-02-08,117,9,4.69,3
136,81,2023-12-03,99,3,3.73,9
86,42,2023-03-23,97,7,16.59,37
413,49,2023-02-12,90,2,3.26,6
473,14,2023-10-27,106,4,2.41,0
251,83,2023-10-07,113,4,2.32,15
291,19,2023-06-20,87,4,4.29,4
415,80,2023-06-06,103,5,5.19,87
202,98,2023-06-13,129,8,6.38,60
232,34,2023-11-19,93,5,7.4,3
323,35,2023-07-13,103,5,5.39,48
469,48,2023-12-25,95,4,3.79,17
110,24,2023-07-11,102,4,5.2,5
352,41,2023-05-24,118,7,6.9,37
147,10,2023-02-26,108,3,6.73,14
267,13,2023-12-19,102,4,8.25,19
273,86,2023-12-23,102,7,8.34,6
176,11,2023-04-20,90,8,6.74,84
196,58,2023-04-07,90,2,1.52,0
262,3,2023-12-18,95,3,8.5,13
174,19,2023-01-30,114,3,7.85,12
106,71,2023-11-28,120,2,5.58,12
330,70,,110,0,0.0,0
354,76,2023-04-21,116,4,5.11,35
228,93,2023-08-08,111,6,10.53,16
263,39,2023-02-21,101,5,11.07,1
275,100,2023-05-24,129,5,8.38,1
442,64,2023-02-11,101,8,10.52,32
134,49,2023-12-10,109,5,7.08,11
69,22,2023-01-15,84,2,2.51,4
485,10,2023-05-14,98,5,14.68,22
339,67,2023-05-05,110,7,15.22,18
102,32,2023-06-15,102,6,10.71,48
137,8,2023-02-19,115,7,20.13,87
57,24,2023-08-15,111,4,3.48,52
87,70,2023-04-17,108,10,9.87,51
467,50,2023-01-06,103,5,5.44,28
101,1,2023-09-18,98,9,15.78,55
247,100,2023-07-22,90,7,13.84,23
472,38,2023-08-28,101,8,8.28,6
465,62,2023-01-24,118,8,19.45,19
375,74,2023-01-06,92,5,5.68,55
216,85,2023-12-07,98,8,16.03,37
248,56,2023-02-25,102,4,8.13,25
498,70,2023-05-02,117,4,9.77,29
398,60,2023-07-13,91,4,2.63,26
74,95,2023-11-06,105,5,10.46,76
192,1,2023-09-05,125,1,2.9,3
216,84,2023-09-05,98,3,8.29,15
353,9,2023-11-22,89,3,2.6,3
214,24,2023-02-18,102,7,7.84,86
256,19,2023-01-22,100,4,11.23,13
145,70,2023-09-26,113,9,14.19,123
433,67,2023-07-22,113,7,7.2,32
288,7,2023-12-03,101,5,14.11,0
154,14,2023-09-14,98,9,26.41,39
200,74,2023-04-24,101,1,1.91,0
23,29,2023-12-10,101,8,24.0,2
83,50,2023-06-02,107,3,4.54,94
336,43,2023-07-25,96,7,18.69,14
132,79,2023-08-08,94,3,5.13,2
240,39,2023-02-25,94,6,7.23,68
302,79,2023-02-12,97,4,4.65,9
206,5,2023-06-15,88,6,8.16,6
368,88,2023-04-29,85,5,5.67,13
312,88,2023-01-11,123,6,9.15,24
199,33,2023-10-19,121,3,6.41,4
17,73,2023-12-30,98,5,2.67,9
385,63,2023-11-27,114,9,19.63,33
8,30,2023-06-02,96,5,10.18,12
67,44,2023-12-05,107,7,16.29,25
59,91,2023-11-02,93,2,2.43,5
231,88,2023-01-28,105,3,6.06,17
64,71,2023-02-05,83,2,5.51,11
378,48,2023-10-14,117,10,15.97,45
294,13,2023-04-07,103,1,0.86,3
204,70,2023-03-14,98,7,17.89,132
297,51,2023-08-26,102,4,5.41,7
489,2,2023-08-25,97,5,9.6,15
142,23,2023-03-02,83,4,2.37,25
492,43,2023-05-07,107,6,12.78,52
35,77,2023-05-08,106,5,8.56,15
327,51,2023-03-12,97,1,2.18,11
400,44,2023-03-29,119,3,8.09,20
206,1,2023-03-13,92,4,10.88,5
90,15,2023-08-05,110,1,1.91,6
293,95,2023-01-13,88,3,6.72,11
282,91,2023-09-19,103,3,5.64,2
234,47,2023-05-22,100,7,6.0,47
264,2,2023-03-14,96,3,5.36,27
443,78,2023-04-29,85,4,10.23,63
102,99,2023-07-08,88,3,2.52,14
280,30,2023-09-15,85,5,8.75,29
424,39,2023-04-09,102,5,7.35,6
350,80,2023-11-24,101,5,12.77,186
43,1,2023-07-29,117,4,3.39,16
186,58,2023-05-03,80,6,17.23,18
454,42,2023-02-13,100,4,5.25,26
246,40,2023-06-23,103,2,1.34,7
471,33,2023-07-13,103,8,20.32,6
294,28,2023-12-20,109,8,20.87,16
362,45,2023-03-04,93,3,4.12,1
14,21,2023-02-11,101,7,9.41,3
156,7,2023-02-15,94,6,5.54,11
78,70,2023-05-06,107,5,4.58,12
97,12,2023-10-20,116,7,4.33,13
170,48,2023-09-20,112,7,5.31,40
488,82,2023-10-26,110,5,13.8,21
362,62,2023-10-17,110,4,9.54,20
297,2,2023-04-23,105,5,5.73,1
174,98,2023-11-05,92,6,12.03,41
233,13,2023-09-10,104,5,4.71,7
476,64,2023-02-11,109,5,9.44,4
439,63,2023-12-25,112,6,11.3,56
14,25,2023-01-17,94,7,7.37,47
177,53,2023-09-14,90,7,17.28,23
232,8,2023-10-21,71,3,1.83,0
156,10,2023-03-08,87,6,3.72,123
130,90,2023-07-15,93,3,6.02,0
3,43,2023-02-17,84,5,6.62,14
494,51,2023-05-10,122,3,4.81,2
277,30,2023-11-21,88,5,5.54,52
324,72,2023-10-30,96,5,11.58,47
165,27,2023-05-03,101,4,5.63,31
230,50,2023-10-14,92,2,4.18,28
133,15,2023-10-13,99,5,11.49,11
233,98,2023-07-26,98,6,7.25,21
235,60,2023-12-08,92,4,5.69,17
224,8,2023-01-05,106,8,11.29,41
199,36,2023-04-25,86,5,4.47,60
159,42,2023-12-02,108,3,7.99,1
432,92,2023-10-28,86,3,4.94,11
410,92,2023-08-21,99,6,6.6,40
347,82,2023-12-09,113,7,4.15,1
432,30,2023-02-10,90,3,6.26,4
328,98,2023-08-30,112,5,13.66,44
390,31,2023-01-23,110,6,8.5,16
117,29,2023-04-01,104,7,19.93,3
136,75,2023-08-04,108,5,3.29,14
384,93,2023-08-20,103,5,14.23,18
171,97,2023-09-13,91,5,4.78,20
459,34,2023-06-24,105,6,5.39,10
60,100,2023-01-01,107,5,9.86,4
155,70,2023-05-24,93,4,8.6,38
460,69,2023-01-23,87,5,12.13,14
301,39,2023-12-25,97,5,8.63,42
448,57,2023-04-22,89,6,16.52,87
432,15,2023-10-05,100,5,11.66,0
48,45,2023-07-18,90,8,9.89,13
11,44,2023-05-29,118,6,11.41,60
84,62,2023-01-27,82,4,6.35,6
233,77,2023-10-26,97,1,0.87,0
457,47,2023-10-24,103,5,13.24,2
368,39,2023-09-02,96,4,9.27,0
212,16,2023-02-23,109,5,13.59,11
56,7,2023-09-05,106,2,1.42,5
489,74,2023-08-31,97,5,12.13,3
201,40,2023-08-19,95,7,4.73,48
186,38,2023-12-11,98,8,10.79,10
381,45,2023-08-03,107,6,8.52,31
175,60,2023-03-18,87,5,13.83,63
263,73,2023-08-22,80,6,11.05,3
78,22,2023-07-18,92,5,3.32,19
350,74,2023-04-18,85,4,6.52,24
152,65,2023-06-22,83,5,14.29,24
138,88,2023-01-13,100,14,10.42,222
389,27,2023-10-24,98,7,11.27,56
6,78,2023-09-17,105,1,1.99,18
133,88,2023-07-14,101,9,26.64,69
271,45,2023-08-02,107,4,11.25,9
6,56,2023-07-14,95,4,10.59,1
371,76,2023-11-02,105,8,12.32,13
94,84,2023-07-28,104,3,2.69,4
35,28,2023-09-23,92,5,9.35,0
68,53,2023-10-08,98,6,11.03,33
244,5,2023-11-16,105,4,2.18,80
393,57,2023-08-14,76,5,3.8,37
456,59,2023-08-13,87,8,18.87,16
306,48,2023-08-28,94,5,13.91,13
21,97,2023-12-01,112,5,13.08,3
106,73,2023-10-17,107,5,9.74,8
458,53,2023-03-15,84,4,4.69,20
193,29,2023-09-12,106,6,11.41,0
240,76,2023-04-05,111,5,3.89,27
451,96,2023-08-16,95,1,1.09,5
36,86,2023-02-13,107,3,5.95,47
29,57,2023-05-03,101,5,3.81,73
184,16,2023-03-08,82,9,11.68,8
284,77,2023-08-03,102,9,20.11,18
89,24,2023-12-05,100,7,4.8,33
407,5,2023-07-28,98,5,3.47,33
277,84,2023-03-27,111,2,4.95,10
148,26,2023-03-25,110,5,14.54,37
119,25,2023-12-17,97,11,13.98,122
483,100,2023-05-04,76,2,2.78,8
27,19,2023-04-21,88,5,8.23,29
316,76,2023-04-28,100,8,21.21,34
130,36,2023-07-14,104,2,5.48,11
12,52,2023-12-29,105,6,4.15,1
456,4,2023-07-13,95,3,6.95,27
290,34,2023-12-29,89,4,11.58,3
117,88,2023-01-02,96,5,12.81,1
205,79,2023-06-26,101,4,5.48,53
336,17,2023-04-08,93,4,9.2,14
175,57,2023-10-03,103,6,9.99,7
451,51,2023-06-15,110,6,10.83,7
399,18,2023-11-03,113,5,13.16,22
157,12,2023-03-11,98,10,9.72,2
259,44,2023-05-05,99,6,10.41,20
247,92,2023-01-25,96,3,4.4,17
17,49,2023-05-16,95,4,11.91,1
130,68,2023-10-12,94,9,13.66,37
173,37,2023-09-30,90,4,8.39,23
246,100,2023-06-24,108,3,2.12,23
126,14,2023-03-01,98,9,7.69,52
493,75,2023-11-20,81,6,9.91,1
386,98,2023-09-24,92,4,8.97,21
402,2,2023-05-12,107,4,2.57,56
86,47,2023-06-29,86,1,1.29,8
494,40,2023-03-15,95,9,24.58,8
272,1,2023-06-15,96,9,20.61,13
127,57,2023-07-30,87,3,3.21,15
390,39,2023-03-09,100,3,1.65,3
187,43,2023-01-16,114,5,11.77,13
246,72,2023-08-06,109,3,2.08,4
282,68,2023-11-23,88,3,5.37,21
492,58,2023-10-06,105,2,5.56,9
204,4,2023-12-14,106,4,7.31,1
93,6,2023-04-28,110,7,13.46,30
370,76,2023-03-08,103,3,6.61,12
87,16,2023-05-08,100,4,2.37,28
455,10,2023-09-04,117,8,15.11,106
18,12,2023-11-15,100,7,17.5,17
497,92,2023-06-16,111,7,15.54,16
287,52,2023-08-01,109,4,7.34,42
473,27,2023-10-31,87,6,14.15,29
398,74,2023-12-05,120,9,18.44,60
68,70,2023-08-30,99,2,4.41,4
290,68,2023-09-05,102,7,12.42,13
82,67,2023-09-12,109,9,23.05,61
104,90,2023-02-09,92,7,3.9,53
129,21,2023-06-08,97,5,9.09,30
291,47,2023-07-29,110,5,6.51,46
89,74,2023-02-27,101,12,25.32,19
243,86,2023-10-23,113,4,2.74,1
201,40,2023-06-03,113,3,4.14,18
59,55,2023-01-05,95,5,2.77,16
121,25,2023-04-04,81,4,10.26,2
278,72,2023-09-17,92,7,12.76,0
4,61,2023-01-03,115,2,5.09,5
10,42,2023-02-10,90,4,8.08,34
360,6,2023-04-02,101,9,10.95,232
270,63,2023-06-09,106,7,7.97,9
174,88,2023-02-10,96,6,17.12,30
77,3,2023-03-17,101,5,11.38,39
349,21,2023-12-27,106,9,24.74,78
336,97,2023-01-02,99,6,13.72,61
43,93,2023-09-08,116,9,21.7,10
185,39,2023-07-07,72,4,7.22,23
485,35,2023-02-04,112,8,5.96,85
204,36,2023-09-29,112,4,2.93,30
256,80,2023-03-12,91,5,11.07,16
338,90,2023-02-04,106,6,7.49,67
29,35,2023-07-27,101,5,8.54,35
213,17,2023-08-27,98,6,7.15,3
164,84,2023-01-10,112,2,3.01,2
400,13,2023-07-02,91,6,14.75,1
88,52,2023-12-15,101,5,6.85,5
349,74,2023-08-18,102,5,14.11,11
130,36,2023-03-29,87,5,2.52,48
423,7,,105,0,0.0,0
445,93,2023-07-23,96,5,11.48,4
29,62,2023-10-01,90,10,26.89,40
466,99,2023-06-24,98,5,11.13,29
150,95,2023-10-05,113,7,17.91,11
478,25,2023-04-14,106,6,10.65,56
7,74,2023-07-10,99,8,22.69,1
260,64,2023-03-14,100,4,8.66,2
462,31,2023-12-19,104,5,14.32,23
285,28,2023-07-23,97,6,8.21,13
274,91,2023-11-26,104,5,14.78,1
6,55,2023-01-26,104,4,4.12,9
408,12,2023-05-13,82,5,12.75,1
172,58,2023-11-01,98,6,4.1,0
79,30,2023-03-10,109,6,4.41,10
206,63,2023-02-08,88,5,4.19,1
138,95,2023-12-06,99,1,1.16,1
273,44,2023-09-14,105,4,4.23,9
361,13,2023-11-14,92,5,9.22,24
325,59,2023-01-04,129,5,6.71,24
49,47,2023-01-23,103,4,6.28,31
370,14,2023-10-17,103,4,11.11,0
222,64,2023-11-08,103,8,10.39,24
434,62,2023-12-09,87,10,27.94,20
68,4,2023-11-13,91,5,11.57,6
67,45,2023-02-07,92,4,11.17,0
293,17,2023-01-24,104,6,6.25,19
62,72,2023-03-21,116,12,10.31,9
282,93,2023-06-30,110,2,1.84,29
65,31,2023-04-27,93,3,7.02,37
361,20,2023-10-17,88,4,9.48,21
231,1,2023-05-18,95,3,3.15,0
295,83,2023-04-12,111,10,8.74,5
387,62,2023-10-27,94,5,9.72,16
175,65,2023-03-24,92,4,2.99,47
304,14,2023-06-25,111,5,8.18,15
275,81,2023-07-10,108,5,12.66,17
469,42,2023-03-05,115,10,12.0,0
40,55,2023-04-19,96,4,2.44,14
411,78,2023-11-27,90,2,5.79,20
228,11,2023-05-25,113,6,3.8,32
308,22,2023-01-10,108,6,10.18,19
463,60,2023-06-21,90,8,19.76,18
426,59,2023-06-04,109,2,1.96,0
357,15,2023-06-08,109,3,2.86,15
469,24,2023-06-03,98,4,10.34,15
288,60,2023-05-02,106,7,5.0,41
299,53,2023-03-23,99,5,13.2,4
198,17,2023-06-27,89,5,7.75,7
308,11,2023-09-22,81,1,2.75,0
474,70,2023-05-02,118,6,12.5,1
355,9,2023-04-02,98,6,14.05,46
154,84,2023-10-22,82,6,3.68,1
488,61,2023-08-19,101,10,12.36,44
121,98,2023-11-27,100,6,11.06,0
223,91,2023-08-25,112,4,8.48,12
246,22,2023-05-13,102,4,6.83,3
153,25,2023-11-22,93,7,8.69,13
157,26,2023-11-19,98,7,13.72,2
453,44,2023-06-05,114,6,9.82,16
319,60,2023-09-23,90,2,5.97,8
254,22,2023-11-06,110,7,12.85,20
499,49,2023-07-05,99,4,11.52,22
244,15,2023-06-22,117,6,3.52,33
463,52,2023-12-31,109,3,3.36,15
436,40,2023-04-25,108,5,6.89,0
458,67,2023-12-13,102,4,8.88,5
332,6,2023-03-22,106,8,14.89,8
315,74,2023-01-25,111,3,1.86,2
391,29,2023-05-19,112,5,10.04,34
476,69,2023-11-28,111,5,4.95,23
10,83,2023-06-01,101,5,11.75,24
65,38,2023-08-30,99,6,12.41,18
298,54,2023-01-26,92,4,11.09,28
321,4,2023-01-26,114,5,9.13,4
291,37,2023-01-05,107,3,2.22,17
308,9,2023-08-03,99,7,14.34,1
358,46,2023-09-05,94,2,4.68,7
117,62,2023-08-01,108,5,6.48,17
66,37,2023-03-27,128,9,26.79,207
208,49,2023-12-22,109,3,6.06,14
399,89,2023-03-12,94,2,4.17,22
65,47,2023-05-14,99,6,3.05,3
305,20,2023-01-17,109,10,27.35,22
114,53,2023-11-03,94,5,3.61,6
119,7,2023-11-01,104,3,6.76,30
390,11,2023-05-18,86,6,8.56,9
473,81,2023-01-31,108,7,5.71,28
468,13,2023-12-14,103,3,8.94,0
171,19,2023-08-27,81,6,13.93,108
124,14,2023-12-30,81,4,8.39,14
59,97,2023-08-24,105,6,16.45,45
95,24,2023-07-22,113,6,4.04,54
160,9,2023-05-13,92,5,10.41,27
252,43,2023-08-04,105,7,16.96,58
293,2,2023-01-06,99,6,6.15,58
325,9,2023-09-25,107,4,8.33,15
137,17,2023-11-09,93,5,4.88,9
409,29,2023-04-22,91,3,4.28,17
169,79,2023-09-28,125,5,2.53,6
378,35,2023-08-18,98,3,2.63,12
411,40,2023-03-25,97,8,15.23,19
81,74,2023-10-03,92,7,20.39,16
327,32,2023-11-28,91,2,2.49,2
391,42,2023-11-12,102,4,9.68,21
214,88,2023-08-01,112,1,0.88,3
467,89,2023-09-04,110,8,18.32,1
404,62,2023-02-12,85,5,9.51,11
181,32,2023-11-01,84,5,3.67,48
11,22,2023-03-27,80,2,1.46,4
221,99,2023-03-25,105,5,7.58,13
380,39,2023-08-27,121,12,22.15,110
374,100,2023-05-01,95,2,3.87,26
207,42,2023-01-06,82,4,8.52,4
22,93,2023-04-14,81,3,3.1,2
74,78,2023-10-16,93,8,22.45,12
9,74,2023-01-20,99,5,13.58,14
361,82,2023-01-29,104,3,7.23,0
222,39,2023-08-21,96,5,3.47,5
209,9,2023-11-27,85,2,4.56,10
160,39,2023-03-16,87,3,4.03,12
232,65,2023-09-08,115,5,7.41,18
128,95,2023-12-28,99,5,9.81,14
167,41,2023-05-14,97,5,12.7,76
338,7,2023-05-26,108,4,3.94,7
91,83,2023-05-08,96,4,9.27,46
64,52,2023-11-14,86,7,7.67,5
253,77,2023-03-15,94,6,12.52,5
371,91,2023-02-01,102,3,5.97,16
377,56,2023-08-15,95,7,19.54,34
487,47,2023-05-18,91,2,1.91,17
485,74,2023-04-26,116,5,10.36,69
319,26,2023-06-06,102,8,14.38,53
490,30,2023-12-17,105,5,10.29,20
295,52,2023-10-28,104,3,6.7,7
10,36,2023-06-13,87,2,3.7,12
438,28,2023-12-10,104,3,2.62,1
303,24,2023-12-19,93,3,8.78,18
178,23,2023-09-20,102,5,8.37,54
241,72,2023-12-22,107,9,19.41,22
114,43,2023-08-22,77,7,4.28,7
102,32,2023-09-19,110,3,7.62,12
51,29,2023-05-07,101,6,15.93,41
11,62,2023-04-30,103,7,13.41,77
142,44,2023-05-08,92,8,11.48,120
323,87,2023-04-17,97,7,8.06,42
26,24,2023-04-28,94,6,3.39,2
217,40,2023-02-21,119,9,14.38,56
433,23,2023-03-20,112,6,8.0,22
151,98,2023-09-01,86,2,3.27,5
478,33,2023-01-12,95,2,5.12,4
325,73,2023-10-03,90,7,17.94,0
192,25,2023-08-23,88,3,8.39,23
81,8,2023-05-04,113,3,8.49,7
118,45,2023-01-23,97,4,10.75,63
166,10,2023-07-24,95,2,2.07,1
25,17,2023-05-08,68,3,6.81,61
421,17,2023-06-17,88,5,8.48,31
50,4,2023-09-07,92,4,3.82,13
363,12,2023-07-07,87,2,1.18,4
485,46,2023-06-16,103,11,13.04,1
274,64,2023-01-28,105,2,2.88,22
412,76,2023-05-17,109,8,17.62,12
325,90,2023-01-27,76,5,5.86,4
140,20,2023-03-19,82,1,2.02,7
459,83,2023-12-18,109,6,10.11,16
346,39,2023-06-24,87,2,3.34,13
202,40,2023-02-06,98,7,14.82,4
41,76,2023-11-14,101,3,6.36,7
81,48,2023-07-10,108,3,4.13,4
439,12,2023-03-09,88,4,8.13,42
165,30,2023-09-19,101,7,11.13,29
411,5,2023-09-06,115,5,11.59,3
395,67,2023-02-08,116,6,5.31,18
301,12,2023-05-08,98,3,3.48,12
422,94,2023-06-26,91,2,5.69,4
463,3,2023-06-28,76,3,3.58,8
367,96,2023-04-25,100,4,4.99,18
374,89,2023-06-08,89,3,2.98,23
313,33,2023-02-05,106,5,4.43,1
316,92,2023-08-29,102,3,2.36,17
57,43,2023-12-21,93,3,3.33,28
255,97,2023-06-10,102,5,6.35,33
184,64,2023-03-04,99,6,5.67,63
458,51,2023-08-10,92,5,14.81,9
409,30,2023-03-30,111,4,10.8,1
491,66,2023-11-20,105,7,14.97,10
333,17,2023-05-23,101,8,7.19,25
210,32,2023-01-09,95,3,3.13,22
431,56,2023-03-03,99,8,8.8,15
382,53,2023-03-10,94,5,8.39,27
433,10,2023-12-10,99,4,10.91,2
343,69,2023-12-03,84,4,6.56,23
187,92,2023-08-10,91,4,10.95,11
122,41,2023-03-09,102,5,8.51,6
5,100,2023-01-01,89,1,0.92,6
235,56,2023-02-07,104,5,12.87,45
161,6,2023-05-29,105,3,3.69,16
79,8,2023-06-10,92,7,19.11,63
311,72,2023-12-04,86,5,10.23,7
198,65,2023-07-03,118,3,2.65,17
342,84,2023-08-04,95,6,5.61,18
305,58,2023-08-24,109,4,3.32,19
450,10,2023-06-06,102,10,29.59,5
98,88,2023-04-21,101,6,16.45,17
355,55,2023-01-13,98,1,2.23,3
468,65,2023-01-22,105,8,22.06,43
382,98,2023-10-31,93,5,14.26,21
20,14,2023-01-23,111,6,11.52,25
41,37,2023-08-02,107,8,21.27,51
376,13,2023-01-26,107,7,19.82,55
376,28,2023-11-04,87,4,8.09,94
77,63,2023-09-20,96,3,2.45,2
269,65,2023-10-13,100,7,6.69,28
51,69,2023-11-01,112,9,24.93,19
107,5,2023-05-24,113,5,12.18,38
410,51,2023-12-03,105,9,24.14,3
59,50,2023-05-05,112,9,21.14,94
285,67,2023-02-28,90,8,4.04,97
209,66,2023-08-31,89,4,4.58,28
363,69,2023-06-30,99,6,5.09,8
46,68,2023-12-17,93,5,13.68,22
181,54,2023-11-02,108,5,8.8,30
24,45,2023-11-18,100,3,3.41,59
19,85,2023-10-30,96,2,1.45,11
196,43,2023-07-24,99,7,16.72,59
389,72,2023-10-02,113,6,6.97,46
389,21,2023-07-14,94,3,6.2,4
246,23,2023-09-26,96,6,7.72,55
18,2,2023-09-03,98,8,6.65,17
487,20,2023-09-07,96,7,18.36,31
81,1,2023-11-23,105,5,5.17,8
284,15,2023-12-11,106,2,3.66,0
343,38,2023-08-18,103,3,4.37,37
